,Em,Bit 26,Bit 33,Bit 34,Bit 60,Bit 64,Bit 80,Bit 163,Bit 185,Bit 193,Bit 262,Bit 271,Bit 294,Bit 333,Bit 343,Bit 352,Bit 356,Bit 432,Bit 463,Bit 464,Bit 468,Bit 475,Bit 479,Bit 498,Bit 535,Bit 539,Bit 547,Bit 549,Bit 585,Bit 623,Bit 676,Bit 694,Bit 726,Bit 752,Bit 808,Bit 816,Bit 835,Bit 842,Bit 849,Bit 876,Bit 890,Bit 919,Bit 935,Bit 957,Bit 961,Bit 983,Bit 984,Bit 1003,Bit 102,Bit 116,Bit 189,Bit 389,Bit 430,Bit 674,Bit 710,Bit 288,Bit 329,Bit 878,Bit 1005,Bit 1009,Bit 911,Bit 938,Bit 1020,Bit 139,Bit 36,Bit 76,Bit 165,Bit 258,Bit 298,Bit 314,Bit 366,Bit 436,Bit 466,Bit 561,Bit 570,Bit 578,Bit 583,Bit 650,Bit 656,Bit 714,Bit 740,Bit 743,Bit 759,Bit 763,Bit 786,Bit 807,Bit 840,Bit 875,Bit 881,Bit 936,Bit 956,Bit 972,Bit 23,Bit 53,Bit 136,Bit 155,Bit 209,Bit 378,Bit 384,Bit 404,Bit 720,Bit 736,Bit 758,Bit 831,Bit 928,Bit 947,Bit 980,Bit 25,Bit 72,Bit 236,Bit 355,Bit 418,Bit 481,Bit 584,Bit 660,Bit 673,Bit 687,Bit 691,Bit 737,Bit 880,Bit 960,Bit 73,Bit 104,Bit 212,Bit 256,Bit 289,Bit 580,Bit 589,Bit 698,Bit 749,Bit 784,Bit 803,Bit 824,Bit 101,Bit 143,Bit 162,Bit 305,Bit 322,Bit 328,Bit 334,Bit 397,Bit 461,Bit 550,Bit 588,Bit 655,Bit 666,Bit 675,Bit 770,Bit 813,Bit 860,Bit 870,Bit 885,Bit 899,Bit 917,Bit 1018,Bit 171,Bit 715,Bit 753,Bit 769,Bit 785,Bit 790,Bit 838,Bit 939,Bit 21,Bit 84,Bit 114,Bit 225,Bit 361,Bit 381,Bit 456,Bit 513,Bit 563,Bit 680,Bit 745,Bit 893,Bit 67,Bit 77,Bit 121,Bit 138,Bit 202,Bit 243,Bit 302,Bit 406,Bit 424,Bit 544,Bit 602,Bit 618,Bit 628,Bit 630,Bit 704,Bit 709,Bit 723,Bit 760,Bit 761,Bit 791,Bit 967,Bit 41,Bit 119,Bit 128,Bit 184,Bit 191,Bit 235,Bit 270,Bit 358,Bit 371,Bit 420,Bit 434,Bit 540,Bit 591,Bit 607,Bit 728,Bit 773,Bit 792,Bit 794,Bit 814,Bit 833,Bit 837,Bit 843,Bit 887,Bit 896,Bit 901,Bit 987,Bit 11,Bit 85,Bit 310,Bit 325,Bit 421,Bit 555,Bit 560,Bit 575,Bit 695,Bit 718,Bit 730,Bit 751,Bit 852,Bit 1010,Bit 1017,Bit 4,Bit 10,Bit 19,Bit 28,Bit 37,Bit 38,Bit 146,Bit 194,Bit 207,Bit 229,Bit 248,Bit 285,Bit 308,Bit 367,Bit 407,Bit 442,Bit 470,Bit 493,Bit 556,Bit 582,Bit 635,Bit 681,Bit 774,Bit 892,Bit 910,Bit 926,Bit 14,Bit 39,Bit 133,Bit 379,Bit 383,Bit 536,Bit 699,Bit 762,Bit 904,Bit 7,Bit 75,Bit 145,Bit 156,Bit 181,Bit 195,Bit 200,Bit 290,Bit 335,Bit 364,Bit 392,Bit 469,Bit 625,Bit 633,Bit 641,Bit 702,Bit 725,Bit 742,Bit 776,Bit 789,Bit 801,Bit 154,Bit 320,Bit 347,Bit 375,Bit 386,Bit 423,Bit 425,Bit 433,Bit 448,Bit 502,Bit 525,Bit 594,Bit 701,Bit 712,Bit 828,Bit 894,Bit 1004,Bit 1011,Bit 147,Bit 249,Bit 405,Bit 512,Bit 624,Bit 711,Bit 841,Bit 946,Bit 997,Bit 42,Bit 107,Bit 110,Bit 142,Bit 214,Bit 255,Bit 324,Bit 354,Bit 638,Bit 700,Bit 716,Bit 832,Bit 93,Bit 117,Bit 319,Bit 713,Bit 779,Bit 781,Bit 914,Bit 948,Bit 108,Bit 222,Bit 428,Bit 678,Bit 900,Bit 973,Bit 1008,Bit 56,Bit 213,Bit 257,Bit 746,Bit 45,Bit 261,Bit 437,Bit 564,Bit 609,Bit 203,Bit 276,Bit 950,Bit 281,Bit 652,Bit 912,Bit 252,Bit 295,Bit 362,Bit 372,Bit 444,Bit 452,Bit 553,Bit 592,Bit 626,Bit 722,Bit 750,Bit 836,Bit 29,Bit 140,Bit 164,Bit 219,Bit 301,Bit 534,Bit 827,Bit 844,Bit 944,Bit 974,Bit 985,Bit 996,Bit 1019,Bit 5,Bit 40,Bit 68,Bit 92,Bit 120,Bit 132,Bit 228,Bit 380,Bit 419,Bit 429,Bit 457,Bit 506,Bit 629,Bit 644,Bit 809,Bit 934,Bit 1015,Bit 306,Bit 732,Bit 765,Bit 778,Bit 799,Bit 931,Bit 1021,Bit 3,Bit 15,Bit 90,Bit 192,Bit 297,Bit 323,Bit 342,Bit 426,Bit 447,Bit 473,Bit 596,Bit 679,Bit 872,Bit 884,Bit 897,Bit 941,Bit 47,Bit 106,Bit 148,Bit 188,Bit 211,Bit 254,Bit 482,Bit 524,Bit 593,Bit 606,Bit 729,Bit 804,Bit 266,Bit 269,Bit 309,Bit 341,Bit 409,Bit 474,Bit 510,Bit 511,Bit 522,Bit 529,Bit 586,Bit 642,Bit 668,Bit 692,Bit 862,Bit 867,Bit 955,Bit 966,Bit 70,Bit 487,Bit 667,Bit 706,Bit 54,Bit 230,Bit 382,Bit 435,Bit 449,Bit 526,Bit 562,Bit 634,Bit 717,Bit 795,Bit 958,Bit 137,Bit 161,Bit 238,Bit 490,Bit 516,Bit 727,Bit 810,Bit 197,Bit 337,Bit 597,Bit 856,Bit 1,Bit 46,Bit 113,Bit 126,Bit 160,Bit 205,Bit 365,Bit 476,Bit 497,Bit 622,Bit 677,Bit 826,Bit 905,Bit 968,Bit 13,Bit 20,Bit 49,Bit 100,Bit 166,Bit 216,Bit 227,Bit 316,Bit 403,Bit 408,Bit 438,Bit 446,Bit 504,Bit 565,Bit 616,Bit 648,Bit 708,Bit 812,Bit 891,Bit 144,Bit 647,Bit 888,Bit 63,Bit 17,Bit 59,Bit 99,Bit 462,Bit 541,Bit 811,Bit 12,Bit 86,Bit 357,Bit 531,Bit 649,Bit 846,Bit 204,Bit 280,Bit 721,Bit 802,Bit 260,Bit 467,Bit 766,Bit 112,Bit 153,Bit 311,Bit 517,Bit 663,Bit 697,Bit 927,Bit 932,Bit 398,Bit 613,Bit 857,Bit 874,Bit 65,Bit 360,Bit 771,Bit 937,Bit 91,Bit 293,Bit 317,Bit 598,Bit 639,Bit 744,Bit 172,Bit 477,Bit 686,Bit 259,Bit 768,Bit 963,Bit 995,Bit 292,Bit 340,Bit 377,Bit 440,Bit 445,Bit 587,Bit 731,Bit 62,Bit 605,Bit 637,Bit 224,Bit 952,Bit 127,Bit 282,Bit 402,Bit 527,Bit 569,Bit 805,Bit 940,Bit 241,Bit 318,Bit 427,Bit 554,Bit 614,Bit 684,Bit 783,Bit 830,Bit 861,Bit 863,Bit 906,Bit 909,Bit 300,Bit 376,Bit 806,Bit 903,Bit 970,Bit 48,Bit 94,Bit 152,Bit 183,Bit 615,Bit 739,Bit 883,Bit 422,Bit 69,Bit 44,Bit 231,Bit 1012,Bit 519,Bit 1013,Bit 52,Bit 167,Bit 400,Bit 576,Bit 599,Bit 601,Bit 653,Bit 800,Bit 111,Bit 130,Bit 233,Bit 291,Bit 321,Bit 338,Bit 353,Bit 412,Bit 494,Bit 557,Bit 953,Bit 546,Bit 552,Bit 772,Bit 198,Bit 245,Bit 246,Bit 921,Bit 994,Bit 486,Bit 954,Bit 97,Bit 215,Bit 237,Bit 244,Bit 265,Bit 595,Bit 757,Bit 986,Bit 124,Bit 369,Bit 491,Bit 500,Bit 558,Bit 882,Bit 886,Bit 982,Bit 206,Bit 242,Bit 336,Bit 685,Bit 822,Bit 877,Bit 989,Bit 178,Bit 286,Bit 103,Bit 180,Bit 443,Bit 88,Bit 157,Bit 179,Bit 472,Bit 604,Bit 775,Bit 923,Bit 925,Bit 1014,Bit 226,Bit 251,Bit 620,Bit 689,Bit 55,Bit 182,Bit 451,Bit 501,Bit 820,Bit 829,Bit 8,Bit 239,Bit 118,Bit 158,Bit 299,Bit 363,Bit 574,Bit 782,Bit 930,Bit 495,Bit 465,Bit 542,Bit 780,Bit 788,Bit 115,Bit 735,Bit 845,Bit 18,Bit 274,Bit 345,Bit 898,Bit 173,Bit 393,Bit 496,Bit 747,Bit 858,Bit 868,Bit 929,Bit 999,Bit 646,Bit 559,Bit 275,Bit 460,Bit 508,Bit 58,Bit 134,Bit 981,Bit 992,Bit 390,Bit 416,Bit 945,Bit 82,Bit 123,Bit 351,Bit 621,Bit 865,Bit 959,Bit 990,Bit 240,Bit 296,Bit 532,Bit 756,Bit 853,Bit 645,Bit 199,Bit 374,Bit 417,Bit 523,Bit 850,Bit 889,Bit 43,Bit 221,Bit 232,Bit 454,Bit 690,Bit 492,Bit 315,Bit 505,Bit 391,Bit 458,Bit 871,Bit 413,Bit 573,Bit 395,Bit 331,Bit 439,Bit 24,Bit 208,Bit 304,Bit 1001,Bit 581,Bit 661,Bit 278,Bit 327,Bit 348,Bit 414,Bit 913,Bit 74,Bit 373,Bit 484,Bit 567,Bit 669,Bit 388,Bit 31,Bit 79,Bit 568,Bit 907,Bit 488,Bit 627,Bit 834,Bit 978,Bit 210,Bit 922,Bit 122,Bit 234,Bit 415,Bit 66,Bit 370,Bit 859,Bit 662,Bit 895,Bit 131,Bit 480,Bit 848,Bit 50,Bit 71,Bit 530,Bit 797,Bit 1022,Bit 217,Bit 1006,Bit 823,Bit 509,Bit 545,Bit 964,Bit 22,Bit 218,Bit 450,Bit 571,Bit 879,Bit 965,Bit 866,Bit 918,Bit 741,Bit 767,Bit 825,Bit 507,Bit 548,Bit 672,Bit 693,Bit 724,Bit 976,Bit 253,Bit 579,Bit 851,Bit 520,Bit 9,Bit 787,Bit 1016,Bit 951,Bit 483,Bit 247,Bit 503,Bit 96,Bit 385,Bit 657,Bit 651,Bit 489,Bit 754,Bit 920,Bit 396,Bit 30,Bit 670,Bit 268,Bit 220,Bit 566,Bit 869,Bit 186,Bit 35,Bit 78,Bit 410,Bit 924,Bit 514,Bit 600,Bit 125,Bit 312,Bit 998,Bit 332,Bit 411,Bit 170,Bit 855,Bit 682,Bit 129,Bit 272,Bit 819,Bit 401,Bit 551,Bit 908,Bit 665,Bit 873,Bit 187,Bit 1002,Bit 478,Bit 190,Bit 287,Bit 95,Bit 975,Bit 346,Bit 279,Bit 273,Bit 962,Bit 640,Bit 399,Bit 664,Bit 174
CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c2ccccc21,728,1,2,1,1,4,2,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(#Cc1ccccc1)c1ccccc1,404,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(C=Cc1ccccc1)=Cc1ccccc1,373,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(C#Cc1ccccc1)#Cc1ccccc1,330,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,4,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
